"188006";"016";"              2"; 0; 0; 0; 0; E; 0; 1
"188006";"017";"Total"; 1; 1; 1; 1; U; .9; 1
"188006";"017";"              1"; 1; 1; 1; 1; U; .9; 1
"188006";"017";"              2"; 0; 0; 0; 0; E; 0; 1
"188006";"018";"Total"; 0; 0; 0; 0; E; 0; 1
"188006";"018";"              1"; 0; 0; 0; 0; E; 0; 1
"188006";"018";"              2"; 0; 0; 0; 0; E; 0; 1
"188006";"019";"Total"; 0; 0; 0; 0; E; 0; 1
"188006";"019";"              1"; 0; 0; 0; 0; E; 0; 1
"188006";"019";"              2"; 0; 0; 0; 0; E; 0; 1
"188006";"20-29";"Total"; 0; 0; 0; 0; E; 0; 1
"188006";"20-29";"              1"; 0; 0; 0; 0; E; 0; 1
"188006";"20-29";"              2"; 0; 0; 0; 0; E; 0; 1
"188006";"020";"Total"; 0; 0; 0; 0; E; 0; 1
"188006";"020";"              1"; 0; 0; 0; 0; E; 0; 1
"188006";"020";"              2"; 0; 0; 0; 0; E; 0; 1
"188006";"021";"Total"; 0; 0; 0; 0; E; 0; 1
"188006";"021";"              1"; 0; 0; 0; 0; E; 0; 1
"188006";"021";"              2"; 0; 0; 0; 0; E; 0; 1
"188006";"022";"Total"; 0; 0; 0; 0; E; 0; 1
"188006";"022";"              1"; 0; 0; 0; 0; E; 0; 1
"188006";"022";"              2"; 0; 0; 0; 0; E; 0; 1
"188006";"023";"Total"; 0; 0; 0; 0; E; 0; 1
"188006";"023";"              1"; 0; 0; 0; 0; E; 0; 1
"188006";"023";"              2"; 0; 0; 0; 0; E; 0; 1
"188006";"024";"Total"; 0; 0; 0; 0; E; 0; 1
"188006";"024";"              1"; 0; 0; 0; 0; E; 0; 1
"188006";"024";"              2"; 0; 0; 0; 0; E; 0; 1
"188006";"025";"Total"; 0; 0; 0; 0; E; 0; 1
"188006";"025";"              1"; 0; 0; 0; 0; E; 0; 1
"188006";"025";"              2"; 0; 0; 0; 0; E; 0; 1
"188006";"026";"Total"; 0; 0; 0; 0; E; 0; 1
"188006";"026";"              1"; 0; 0; 0; 0; E; 0; 1
"188006";"026";"              2"; 0; 0; 0; 0; E; 0; 1
"188006";"027";"Total"; 0; 0; 0; 0; E; 0; 1
"188006";"027";"              1"; 0; 0; 0; 0; E; 0; 1
"188006";"027";"              2"; 0; 0; 0; 0; E; 0; 1
"188006";"028";"Total"; 0; 0; 0; 0; E; 0; 1
"188006";"028";"              1"; 0; 0; 0; 0; E; 0; 1
"188006";"028";"              2"; 0; 0; 0; 0; E; 0; 1
"188006";"029";"Total"; 0; 0; 0; 0; E; 0; 1
"188006";"029";"              1"; 0; 0; 0; 0; E; 0; 1
"188006";"029";"              2"; 0; 0; 0; 0; E; 0; 1
"188006";"30-39";"Total"; 0; 0; 0; 0; E; 0; 1
"188006";"30-39";"              1"; 0; 0; 0; 0; E; 0; 1
"188006";"30-39";"              2"; 0; 0; 0; 0; E; 0; 1
"188006";"030";"Total"; 0; 0; 0; 0; E; 0; 1
"188006";"030";"              1"; 0; 0; 0; 0; E; 0; 1
"188006";"030";"              2"; 0; 0; 0; 0; E; 0; 1
"188006";"031";"Total"; 0; 0; 0; 0; E; 0; 1
"188006";"031";"              1"; 0; 0; 0; 0; E; 0; 1
"188006";"031";"              2"; 0; 0; 0; 0; E; 0; 1
"188006";"032";"Total"; 0; 0; 0; 0; E; 0; 1
"188006";"032";"              1"; 0; 0; 0; 0; E; 0; 1
"188006";"032";"              2"; 0; 0; 0; 0; E; 0; 1
"188006";"033";"Total"; 0; 0; 0; 0; E; 0; 1
"188006";"033";"              1"; 0; 0; 0; 0; E; 0; 1
"188006";"033";"              2"; 0; 0; 0; 0; E; 0; 1
"188006";"034";"Total"; 0; 0; 0; 0; E; 0; 1
"188006";"034";"              1"; 0; 0; 0; 0; E; 0; 1
"188006";"034";"              2"; 0; 0; 0; 0; E; 0; 1
"188006";"035";"Total"; 0; 0; 0; 0; E; 0; 1
"188006";"035";"              1"; 0; 0; 0; 0; E; 0; 1
"188006";"035";"              2"; 0; 0; 0; 0; E; 0; 1
"188006";"036";"Total"; 0; 0; 0; 0; E; 0; 1
"188006";"036";"              1"; 0; 0; 0; 0; E; 0; 1
"188006";"036";"              2"; 0; 0; 0; 0; E; 0; 1
"188006";"037";"Total"; 0; 0; 0; 0; E; 0; 1
"188006";"037";"              1"; 0; 0; 0; 0; E; 0; 1
"188006";"037";"              2"; 0; 0; 0; 0; E; 0; 1
"188006";"038";"Total"; 0; 0; 0; 0; E; 0; 1
"188006";"038";"              1"; 0; 0; 0; 0; E; 0; 1
"188006";"038";"              2"; 0; 0; 0; 0; E; 0; 1
"188006";"039";"Total"; 0; 0; 0; 0; E; 0; 1
"188006";"039";"              1"; 0; 0; 0; 0; E; 0; 1
"188006";"039";"              2"; 0; 0; 0; 0; E; 0; 1
"188006";"40-49";"Total"; 1; 1; 1; 1; U; .9; 1
"188006";"40-49";"              1"; 0; 0; 0; 0; E; 0; 1
"188006";"40-49";"              2"; 1; 1; 1; 1; U; .9; 1
"188006";"040";"Total"; 0; 0; 0; 0; E; 0; 1
"188006";"040";"              1"; 0; 0; 0; 0; E; 0; 1
"188006";"040";"              2"; 0; 0; 0; 0; E; 0; 1
"188006";"041";"Total"; 0; 0; 0; 0; E; 0; 1
"188006";"041";"              1"; 0; 0; 0; 0; E; 0; 1
"188006";"041";"              2"; 0; 0; 0; 0; E; 0; 1
"188006";"042";"Total"; 0; 0; 0; 0; E; 0; 1
"188006";"042";"              1"; 0; 0; 0; 0; E; 0; 1
"188006";"042";"              2"; 0; 0; 0; 0; E; 0; 1
"188006";"043";"Total"; 0; 0; 0; 0; E; 0; 1
"188006";"043";"              1"; 0; 0; 0; 0; E; 0; 1
"188006";"043";"              2"; 0; 0; 0; 0; E; 0; 1
"188006";"044";"Total"; 0; 0; 0; 0; E; 0; 1
"188006";"044";"              1"; 0; 0; 0; 0; E; 0; 1
"188006";"044";"              2"; 0; 0; 0; 0; E; 0; 1
"188006";"045";"Total"; 0; 0; 0; 0; E; 0; 1
"188006";"045";"              1"; 0; 0; 0; 0; E; 0; 1
"188006";"045";"              2"; 0; 0; 0; 0; E; 0; 1
"188006";"046";"Total"; 1; 1; 1; 1; U; .9; 1
"188006";"046";"              1"; 0; 0; 0; 0; E; 0; 1
"188006";"046";"              2"; 1; 1; 1; 1; U; .9; 1
"188006";"047";"Total"; 0; 0; 0; 0; E; 0; 1
"188006";"047";"              1"; 0; 0; 0; 0; E; 0; 1
"188006";"047";"              2"; 0; 0; 0; 0; E; 0; 1
"188006";"048";"Total"; 0; 0; 0; 0; E; 0; 1
"188006";"048";"              1"; 0; 0; 0; 0; E; 0; 1
"188006";"048";"              2"; 0; 0; 0; 0; E; 0; 1
"188006";"049";"Total"; 0; 0; 0; 0; E; 0; 1
"188006";"049";"              1"; 0; 0; 0; 0; E; 0; 1
"188006";"049";"              2"; 0; 0; 0; 0; E; 0; 1
"188006";"50-59";"Total"; 1; 1; 1; 1; U; .9; 1
"188006";"50-59";"              1"; 1; 1; 1; 1; U; .9; 1
"188006";"50-59";"              2"; 0; 0; 0; 0; E; 0; 1
"188006";"050";"Total"; 0; 0; 0; 0; E; 0; 1
"188006";"050";"              1"; 0; 0; 0; 0; E; 0; 1
"188006";"050";"              2"; 0; 0; 0; 0; E; 0; 1
"188006";"051";"Total"; 0; 0; 0; 0; E; 0; 1
"188006";"051";"              1"; 0; 0; 0; 0; E; 0; 1
"188006";"051";"              2"; 0; 0; 0; 0; E; 0; 1
"188006";"052";"Total"; 0; 0; 0; 0; E; 0; 1
"188006";"052";"              1"; 0; 0; 0; 0; E; 0; 1
"188006";"052";"              2"; 0; 0; 0; 0; E; 0; 1
"188006";"053";"Total"; 1; 1; 1; 1; U; .9; 1
"188006";"053";"              1"; 1; 1; 1; 1; U; .9; 1
"188006";"053";"              2"; 0; 0; 0; 0; E; 0; 1
"188006";"054";"Total"; 0; 0; 0; 0; E; 0; 1
"188006";"054";"              1"; 0; 0; 0; 0; E; 0; 1
"188006";"054";"              2"; 0; 0; 0; 0; E; 0; 1
"188006";"055";"Total"; 0; 0; 0; 0; E; 0; 1
"188006";"055";"              1"; 0; 0; 0; 0; E; 0; 1
"188006";"055";"              2"; 0; 0; 0; 0; E; 0; 1
"188006";"056";"Total"; 0; 0; 0; 0; E; 0; 1
"188006";"056";"              1"; 0; 0; 0; 0; E; 0; 1
"188006";"056";"              2"; 0; 0; 0; 0; E; 0; 1
"188006";"057";"Total"; 0; 0; 0; 0; E; 0; 1
"188006";"057";"              1"; 0; 0; 0; 0; E; 0; 1
"188006";"057";"              2"; 0; 0; 0; 0; E; 0; 1
"188006";"058";"Total"; 0; 0; 0; 0; E; 0; 1
"188006";"058";"              1"; 0; 0; 0; 0; E; 0; 1
"188006";"058";"              2"; 0; 0; 0; 0; E; 0; 1
"188006";"059";"Total"; 0; 0; 0; 0; E; 0; 1
"188006";"059";"              1"; 0; 0; 0; 0; E; 0; 1
"188006";"059";"              2"; 0; 0; 0; 0; E; 0; 1
"188006";"60-69";"Total"; 0; 0; 0; 0; E; 0; 1
"188006";"60-69";"              1"; 0; 0; 0; 0; E; 0; 1
"188006";"60-69";"              2"; 0; 0; 0; 0; E; 0; 1
"188006";"060";"Total"; 0; 0; 0; 0; E; 0; 1
"188006";"060";"              1"; 0; 0; 0; 0; E; 0; 1
"188006";"060";"              2"; 0; 0; 0; 0; E; 0; 1
"188006";"061";"Total"; 0; 0; 0; 0; E; 0; 1
"188006";"061";"              1"; 0; 0; 0; 0; E; 0; 1
"188006";"061";"              2"; 0; 0; 0; 0; E; 0; 1
"188006";"062";"Total"; 0; 0; 0; 0; E; 0; 1
"188006";"062";"              1"; 0; 0; 0; 0; E; 0; 1
"188006";"062";"              2"; 0; 0; 0; 0; E; 0; 1
"188006";"063";"Total"; 0; 0; 0; 0; E; 0; 1
"188006";"063";"              1"; 0; 0; 0; 0; E; 0; 1
"188006";"063";"              2"; 0; 0; 0; 0; E; 0; 1
"188006";"064";"Total"; 0; 0; 0; 0; E; 0; 1
"188006";"064";"              1"; 0; 0; 0; 0; E; 0; 1
"188006";"064";"              2"; 0; 0; 0; 0; E; 0; 1
"188006";"065";"Total"; 0; 0; 0; 0; E; 0; 1
"188006";"065";"              1"; 0; 0; 0; 0; E; 0; 1
"188006";"065";"              2"; 0; 0; 0; 0; E; 0; 1
"188006";"066";"Total"; 0; 0; 0; 0; E; 0; 1
"188006";"066";"              1"; 0; 0; 0; 0; E; 0; 1
"188006";"066";"              2"; 0; 0; 0; 0; E; 0; 1
"188006";"067";"Total"; 0; 0; 0; 0; E; 0; 1
"188006";"067";"              1"; 0; 0; 0; 0; E; 0; 1
"188006";"067";"              2"; 0; 0; 0; 0; E; 0; 1
"188006";"068";"Total"; 0; 0; 0; 0; E; 0; 1
"188006";"068";"              1"; 0; 0; 0; 0; E; 0; 1
"188006";"068";"              2"; 0; 0; 0; 0; E; 0; 1
"188006";"069";"Total"; 0; 0; 0; 0; E; 0; 1
"188006";"069";"              1"; 0; 0; 0; 0; E; 0; 1
"188006";"069";"              2"; 0; 0; 0; 0; E; 0; 1
"188006";"70-79";"Total"; 0; 0; 0; 0; E; 0; 1
"188006";"70-79";"              1"; 0; 0; 0; 0; E; 0; 1
"188006";"70-79";"              2"; 0; 0; 0; 0; E; 0; 1
"188006";"070";"Total"; 0; 0; 0; 0; E; 0; 1
"188006";"070";"              1"; 0; 0; 0; 0; E; 0; 1
"188006";"070";"              2"; 0; 0; 0; 0; E; 0; 1
"188006";"071";"Total"; 0; 0; 0; 0; E; 0; 1
"188006";"071";"              1"; 0; 0; 0; 0; E; 0; 1
"188006";"071";"              2"; 0; 0; 0; 0; E; 0; 1
"188006";"072";"Total"; 0; 0; 0; 0; E; 0; 1
"188006";"072";"              1"; 0; 0; 0; 0; E; 0; 1
"188006";"072";"              2"; 0; 0; 0; 0; E; 0; 1
"188006";"073";"Total"; 0; 0; 0; 0; E; 0; 1
"188006";"073";"              1"; 0; 0; 0; 0; E; 0; 1
"188006";"073";"              2"; 0; 0; 0; 0; E; 0; 1
"188006";"074";"Total"; 0; 0; 0; 0; E; 0; 1
"188006";"074";"              1"; 0; 0; 0; 0; E; 0; 1
"188006";"074";"              2"; 0; 0; 0; 0; E; 0; 1
"188006";"075";"Total"; 0; 0; 0; 0; E; 0; 1
"188006";"075";"              1"; 0; 0; 0; 0; E; 0; 1
"188006";"075";"              2"; 0; 0; 0; 0; E; 0; 1
"188006";"076";"Total"; 0; 0; 0; 0; E; 0; 1
"188006";"076";"              1"; 0; 0; 0; 0; E; 0; 1
"188006";"076";"              2"; 0; 0; 0; 0; E; 0; 1
"188006";"077";"Total"; 0; 0; 0; 0; E; 0; 1
"188006";"077";"              1"; 0; 0; 0; 0; E; 0; 1
"188006";"077";"              2"; 0; 0; 0; 0; E; 0; 1
"188006";"078";"Total"; 0; 0; 0; 0; E; 0; 1
"188006";"078";"              1"; 0; 0; 0; 0; E; 0; 1
"188006";"078";"              2"; 0; 0; 0; 0; E; 0; 1
"188006";"079";"Total"; 0; 0; 0; 0; E; 0; 1
"188006";"079";"              1"; 0; 0; 0; 0; E; 0; 1
"188006";"079";"              2"; 0; 0; 0; 0; E; 0; 1
"188006";"80-89";"Total"; 0; 0; 0; 0; E; 0; 1
"188006";"80-89";"              1"; 0; 0; 0; 0; E; 0; 1
"188006";"80-89";"              2"; 0; 0; 0; 0; E; 0; 1
"188006";"080";"Total"; 0; 0; 0; 0; E; 0; 1
"188006";"080";"              1"; 0; 0; 0; 0; E; 0; 1
"188006";"080";"              2"; 0; 0; 0; 0; E; 0; 1
"188006";"081";"Total"; 0; 0; 0; 0; E; 0; 1
"188006";"081";"              1"; 0; 0; 0; 0; E; 0; 1
"188006";"081";"              2"; 0; 0; 0; 0; E; 0; 1
"188006";"082";"Total"; 0; 0; 0; 0; E; 0; 1
"188006";"082";"              1"; 0; 0; 0; 0; E; 0; 1
"188006";"082";"              2"; 0; 0; 0; 0; E; 0; 1
"188006";"083";"Total"; 0; 0; 0; 0; E; 0; 1
"188006";"083";"              1"; 0; 0; 0; 0; E; 0; 1
"188006";"083";"              2"; 0; 0; 0; 0; E; 0; 1
"188006";"084";"Total"; 0; 0; 0; 0; E; 0; 1
"188006";"084";"              1"; 0; 0; 0; 0; E; 0; 1
"188006";"084";"              2"; 0; 0; 0; 0; E; 0; 1
"188006";"085";"Total"; 0; 0; 0; 0; E; 0; 1
"188006";"085";"              1"; 0; 0; 0; 0; E; 0; 1
"188006";"085";"              2"; 0; 0; 0; 0; E; 0; 1
"188006";"086";"Total"; 0; 0; 0; 0; E; 0; 1
"188006";"086";"              1"; 0; 0; 0; 0; E; 0; 1
"188006";"086";"              2"; 0; 0; 0; 0; E; 0; 1
"188006";"087";"Total"; 0; 0; 0; 0; E; 0; 1
"188006";"087";"              1"; 0; 0; 0; 0; E; 0; 1
"188006";"087";"              2"; 0; 0; 0; 0; E; 0; 1
"188006";"088";"Total"; 0; 0; 0; 0; E; 0; 1
"188006";"088";"              1"; 0; 0; 0; 0; E; 0; 1
"188006";"088";"              2"; 0; 0; 0; 0; E; 0; 1
"188006";"089";"Total"; 0; 0; 0; 0; E; 0; 1
"188006";"089";"              1"; 0; 0; 0; 0; E; 0; 1
"188006";"089";"              2"; 0; 0; 0; 0; E; 0; 1
"188006";"90-99";"Total"; 0; 0; 0; 0; E; 0; 1
"188006";"90-99";"              1"; 0; 0; 0; 0; E; 0; 1
"188006";"90-99";"              2"; 0; 0; 0; 0; E; 0; 1
"188006";"090";"Total"; 0; 0; 0; 0; E; 0; 1
"188006";"090";"              1"; 0; 0; 0; 0; E; 0; 1
"188006";"090";"              2"; 0; 0; 0; 0; E; 0; 1
"188006";"091";"Total"; 0; 0; 0; 0; E; 0; 1
"188006";"091";"              1"; 0; 0; 0; 0; E; 0; 1
"188006";"091";"              2"; 0; 0; 0; 0; E; 0; 1
"188006";"092";"Total"; 0; 0; 0; 0; E; 0; 1
"188006";"092";"              1"; 0; 0; 0; 0; E; 0; 1
"188006";"092";"              2"; 0; 0; 0; 0; E; 0; 1
"188006";"093";"Total"; 0; 0; 0; 0; E; 0; 1
"188006";"093";"              1"; 0; 0; 0; 0; E; 0; 1
"188006";"093";"              2"; 0; 0; 0; 0; E; 0; 1
"188006";"094";"Total"; 0; 0; 0; 0; E; 0; 1
"188006";"094";"              1"; 0; 0; 0; 0; E; 0; 1
"188006";"094";"              2"; 0; 0; 0; 0; E; 0; 1
"188006";"095";"Total"; 0; 0; 0; 0; E; 0; 1
"188006";"095";"              1"; 0; 0; 0; 0; E; 0; 1
"188006";"095";"              2"; 0; 0; 0; 0; E; 0; 1
"188006";"096";"Total"; 0; 0; 0; 0; E; 0; 1
"188006";"096";"              1"; 0; 0; 0; 0; E; 0; 1
"188006";"096";"              2"; 0; 0; 0; 0; E; 0; 1
"188006";"097";"Total"; 0; 0; 0; 0; E; 0; 1
"188006";"097";"              1"; 0; 0; 0; 0; E; 0; 1
"188006";"097";"              2"; 0; 0; 0; 0; E; 0; 1
"188006";"098";"Total"; 0; 0; 0; 0; E; 0; 1
"188006";"098";"              1"; 0; 0; 0; 0; E; 0; 1
"188006";"098";"              2"; 0; 0; 0; 0; E; 0; 1
"188006";"099";"Total"; 0; 0; 0; 0; E; 0; 1
"188006";"099";"              1"; 0; 0; 0; 0; E; 0; 1
"188006";"099";"              2"; 0; 0; 0; 0; E; 0; 1
"188006";"100-";"Total"; 0; 0; 0; 0; E; 0; 1
"188006";"100-";"              1"; 0; 0; 0; 0; E; 0; 1
"188006";"100-";"              2"; 0; 0; 0; 0; E; 0; 1
"188006";"100";"Total"; 0; 0; 0; 0; E; 0; 1
"188006";"100";"              1"; 0; 0; 0; 0; E; 0; 1
"188006";"100";"              2"; 0; 0; 0; 0; E; 0; 1
"188006";"101";"Total"; 0; 0; 0; 0; E; 0; 1
"188006";"101";"              1"; 0; 0; 0; 0; E; 0; 1
"188006";"101";"              2"; 0; 0; 0; 0; E; 0; 1
"188006";"102";"Total"; 0; 0; 0; 0; E; 0; 1
"188006";"102";"              1"; 0; 0; 0; 0; E; 0; 1
"188006";"102";"              2"; 0; 0; 0; 0; E; 0; 1
"188006";"103";"Total"; 0; 0; 0; 0; E; 0; 1
"188006";"103";"              1"; 0; 0; 0; 0; E; 0; 1
"188006";"103";"              2"; 0; 0; 0; 0; E; 0; 1
"188006";"104";"Total"; 0; 0; 0; 0; E; 0; 1
"188006";"104";"              1"; 0; 0; 0; 0; E; 0; 1
"188006";"104";"              2"; 0; 0; 0; 0; E; 0; 1
"188006";"105";"Total"; 0; 0; 0; 0; E; 0; 1
"188006";"105";"              1"; 0; 0; 0; 0; E; 0; 1
"188006";"105";"              2"; 0; 0; 0; 0; E; 0; 1
"188006";"106";"Total"; 0; 0; 0; 0; E; 0; 1
"188006";"106";"              1"; 0; 0; 0; 0; E; 0; 1
"188006";"106";"              2"; 0; 0; 0; 0; E; 0; 1
"188006";"107";"Total"; 0; 0; 0; 0; E; 0; 1
"188006";"107";"              1"; 0; 0; 0; 0; E; 0; 1
"188006";"107";"              2"; 0; 0; 0; 0; E; 0; 1
"188006";"108";"Total"; 0; 0; 0; 0; E; 0; 1
"188006";"108";"              1"; 0; 0; 0; 0; E; 0; 1
"188006";"108";"              2"; 0; 0; 0; 0; E; 0; 1
"188006";"109";"Total"; 0; 0; 0; 0; E; 0; 1
"188006";"109";"              1"; 0; 0; 0; 0; E; 0; 1
"188006";"109";"              2"; 0; 0; 0; 0; E; 0; 1
"188008";"Total";"Total"; 5228; 5228; 5228; 5228; S; 1; 1
"188008";"Total";"              1"; 2613; 2613; 2613; 2613; S; 1; 1
"188008";"Total";"              2"; 2615; 2615; 2615; 2615; S; 1; 1
"188008";"0-9";"Total"; 729; 729; 729; 729; S; 1; 1
"188008";"0-9";"              1"; 189; 189; 189; 189; S; 1; 1
"188008";"0-9";"              2"; 540; 540; 540; 540; S; 1; 1
"188008";"000";"Total"; 37; 37; 37; 37; S; 1; 1
"188008";"000";"              1"; 3; 3; 3; 3; S; 1; 1
"188008";"000";"              2"; 34; 34; 34; 34; S; 1; 1
"188008";"001";"Total"; 78; 78; 78; 78; S; 1; 1
"188008";"001";"              1"; 5; 5; 5; 5; S; 1; 1
"188008";"001";"              2"; 73; 73; 73; 73; S; 1; 1
"188008";"002";"Total"; 52; 52; 52; 52; S; 1; 1
"188008";"002";"              1"; 9; 9; 9; 9; S; 1; 1
"188008";"002";"              2"; 43; 43; 43; 43; S; 1; 1
"188008";"003";"Total"; 82; 82; 82; 82; S; 1; 1
"188008";"003";"              1"; 18; 18; 18; 18; S; 1; 1
"188008";"003";"              2"; 64; 64; 64; 64; S; 1; 1
"188008";"004";"Total"; 79; 79; 79; 79; S; 1; 1
"188008";"004";"              1"; 12; 12; 12; 12; S; 1; 1
"188008";"004";"              2"; 67; 67; 67; 67; S; 1; 1
"188008";"005";"Total"; 76; 76; 76; 76; S; 1; 1
"188008";"005";"              1"; 16; 16; 16; 16; S; 1; 1
"188008";"005";"              2"; 60; 60; 60; 60; S; 1; 1
"188008";"006";"Total"; 80; 80; 80; 80; S; 1; 1
"188008";"006";"              1"; 22; 22; 22; 22; S; 1; 1
"188008";"006";"              2"; 58; 58; 58; 58; S; 1; 1
"188008";"007";"Total"; 83; 83; 83; 83; S; 1; 1
"188008";"007";"              1"; 29; 29; 29; 29; S; 1; 1
"188008";"007";"              2"; 54; 54; 54; 54; S; 1; 1
"188008";"008";"Total"; 85; 85; 85; 85; S; 1; 1
"188008";"008";"              1"; 36; 36; 36; 36; S; 1; 1
"188008";"008";"              2"; 49; 49; 49; 49; S; 1; 1
"188008";"009";"Total"; 77; 77; 77; 77; S; 1; 1
"188008";"009";"              1"; 39; 39; 39; 39; S; 1; 1
"188008";"009";"              2"; 38; 38; 38; 38; S; 1; 1
"188008";"10-19";"Total"; 661; 661; 661; 661; S; 1; 1
"188008";"10-19";"              1"; 345; 345; 345; 345; S; 1; 1
"188008";"10-19";"              2"; 316; 316; 316; 316; S; 1; 1
"188008";"010";"Total"; 61; 61; 61; 61; S; 1; 1
"188008";"010";"              1"; 24; 24; 24; 24; S; 1; 1
"188008";"010";"              2"; 37; 37; 37; 37; S; 1; 1
"188008";"011";"Total"; 59; 59; 59; 59; S; 1; 1
"188008";"011";"              1"; 20; 20; 20; 20; S; 1; 1
"188008";"011";"              2"; 39; 39; 39; 39; S; 1; 1
"188008";"012";"Total"; 83; 83; 83; 83; S; 1; 1
"188008";"012";"              1"; 37; 37; 37; 37; S; 1; 1
"188008";"012";"              2"; 46; 46; 46; 46; S; 1; 1
"188008";"013";"Total"; 75; 75; 75; 75; S; 1; 1
"188008";"013";"              1"; 32; 32; 32; 32; S; 1; 1
"188008";"013";"              2"; 43; 43; 43; 43; S; 1; 1
"188008";"014";"Total"; 65; 65; 65; 65; S; 1; 1
"188008";"014";"              1"; 41; 41; 41; 41; S; 1; 1
"188008";"014";"              2"; 24; 24; 24; 24; S; 1; 1
"188008";"015";"Total"; 62; 62; 62; 62; S; 1; 1
"188008";"015";"              1"; 33; 33; 33; 33; S; 1; 1
"188008";"015";"              2"; 29; 29; 29; 29; S; 1; 1
"188008";"016";"Total"; 72; 72; 72; 72; S; 1; 1
"188008";"016";"              1"; 39; 39; 39; 39; S; 1; 1
"188008";"016";"              2"; 33; 33; 33; 33; S; 1; 1
"188008";"017";"Total"; 70; 70; 70; 70; S; 1; 1
"188008";"017";"              1"; 41; 41; 41; 41; S; 1; 1
"188008";"017";"              2"; 29; 29; 29; 29; S; 1; 1
"188008";"018";"Total"; 52; 52; 52; 52; S; 1; 1
"188008";"018";"              1"; 36; 36; 36; 36; S; 1; 1
"188008";"018";"              2"; 16; 16; 16; 16; S; 1; 1
"188008";"019";"Total"; 62; 62; 62; 62; S; 1; 1
"188008";"019";"              1"; 42; 42; 42; 42; S; 1; 1
"188008";"019";"              2"; 20; 20; 20; 20; S; 1; 1
"188008";"20-29";"Total"; 575; 575; 575; 575; S; 1; 1
"188008";"20-29";"              1"; 316; 316; 316; 316; S; 1; 1
"188008";"20-29";"              2"; 259; 259; 259; 259; S; 1; 1
"188008";"020";"Total"; 50; 50; 50; 50; S; 1; 1
"188008";"020";"              1"; 37; 37; 37; 37; S; 1; 1
"188008";"020";"              2"; 13; 13; 13; 13; S; 1; 1
"188008";"021";"Total"; 77; 77; 77; 77; S; 1; 1
"188008";"021";"              1"; 49; 49; 49; 49; S; 1; 1
"188008";"021";"              2"; 28; 28; 28; 28; S; 1; 1
"188008";"022";"Total"; 55; 55; 55; 55; S; 1; 1
"188008";"022";"              1"; 31; 31; 31; 31; S; 1; 1
"188008";"022";"              2"; 24; 24; 24; 24; S; 1; 1
"188008";"023";"Total"; 59; 59; 59; 59; S; 1; 1
"188008";"023";"              1"; 39; 39; 39; 39; S; 1; 1
"188008";"023";"              2"; 20; 20; 20; 20; S; 1; 1
"188008";"024";"Total"; 58; 58; 58; 58; S; 1; 1
"188008";"024";"              1"; 42; 42; 42; 42; S; 1; 1
"188008";"024";"              2"; 16; 16; 16; 16; S; 1; 1
"188008";"025";"Total"; 58; 58; 58; 58; S; 1; 1
"188008";"025";"              1"; 32; 32; 32; 32; S; 1; 1
"188008";"025";"              2"; 26; 26; 26; 26; S; 1; 1
"188008";"026";"Total"; 48; 48; 48; 48; S; 1; 1
"188008";"026";"              1"; 24; 24; 24; 24; S; 1; 1
"188008";"026";"              2"; 24; 24; 24; 24; S; 1; 1
"188008";"027";"Total"; 52; 52; 52; 52; S; 1; 1
"188008";"027";"              1"; 23; 23; 23; 23; S; 1; 1
"188008";"027";"              2"; 29; 29; 29; 29; S; 1; 1
"188008";"028";"Total"; 60; 60; 60; 60; S; 1; 1
"188008";"028";"              1"; 19; 19; 19; 19; S; 1; 1
"188008";"028";"              2"; 41; 41; 41; 41; S; 1; 1
"188008";"029";"Total"; 58; 58; 58; 58; S; 1; 1
"188008";"029";"              1"; 20; 20; 20; 20; S; 1; 1
"188008";"029";"              2"; 38; 38; 38; 38; S; 1; 1
"188008";"30-39";"Total"; 679; 679; 679; 679; S; 1; 1
"188008";"30-39";"              1"; 265; 265; 265; 265; S; 1; 1
"188008";"30-39";"              2"; 414; 414; 414; 414; S; 1; 1
"188008";"030";"Total"; 43; 43; 43; 43; S; 1; 1
"188008";"030";"              1"; 13; 13; 13; 13; S; 1; 1
"188008";"030";"              2"; 30; 30; 30; 30; S; 1; 1
"188008";"031";"Total"; 56; 56; 56; 56; S; 1; 1
"188008";"031";"              1"; 19; 19; 19; 19; S; 1; 1
"188008";"031";"              2"; 37; 37; 37; 37; S; 1; 1
"188008";"032";"Total"; 64; 64; 64; 64; S; 1; 1
"188008";"032";"              1"; 22; 22; 22; 22; S; 1; 1
"188008";"032";"              2"; 42; 42; 42; 42; S; 1; 1
"188008";"033";"Total"; 68; 68; 68; 68; S; 1; 1
"188008";"033";"              1"; 26; 26; 26; 26; S; 1; 1
"188008";"033";"              2"; 42; 42; 42; 42; S; 1; 1
"188008";"034";"Total"; 68; 68; 68; 68; S; 1; 1
"188008";"034";"              1"; 26; 26; 26; 26; S; 1; 1
"188008";"034";"              2"; 42; 42; 42; 42; S; 1; 1
"188008";"035";"Total"; 77; 77; 77; 77; S; 1; 1
"188008";"035";"              1"; 31; 31; 31; 31; S; 1; 1
"188008";"035";"              2"; 46; 46; 46; 46; S; 1; 1
"188008";"036";"Total"; 78; 78; 78; 78; S; 1; 1
"188008";"036";"              1"; 31; 31; 31; 31; S; 1; 1
"188008";"036";"              2"; 47; 47; 47; 47; S; 1; 1
"188008";"037";"Total"; 64; 64; 64; 64; S; 1; 1
